rewards,lengths,targets
2.190696618632126302e+01,1.000000000000000000e+01,1.000000000000000000e+00
2.463254650791952116e+01,1.800000000000000000e+01,1.000000000000000000e+00
8.372141911943650427e+00,2.000000000000000000e+02,0.000000000000000000e+00
4.187727632644271125e+01,6.400000000000000000e+01,1.000000000000000000e+00
4.498410236314855837e+01,2.000000000000000000e+02,0.000000000000000000e+00
-1.013231123834968095e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.636498584511475229e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.522762944106842298e+01,6.000000000000000000e+00,1.000000000000000000e+00
1.772776743573387392e+01,9.000000000000000000e+00,1.000000000000000000e+00
1.545842556469514939e+01,5.000000000000000000e+00,1.000000000000000000e+00
3.733350276064798123e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.369858734899424846e+01,1.500000000000000000e+01,1.000000000000000000e+00
4.268241809122069697e+01,5.100000000000000000e+01,1.000000000000000000e+00
4.965493346285845178e+01,8.200000000000000000e+01,1.000000000000000000e+00
4.593860425625028654e+01,2.400000000000000000e+01,1.000000000000000000e+00
6.391127369489992560e+01,1.960000000000000000e+02,1.000000000000000000e+00
4.904062367650175247e+01,2.700000000000000000e+01,1.000000000000000000e+00
2.734591477776265833e+01,3.500000000000000000e+01,1.000000000000000000e+00
9.163487334553310859e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.085160941152108194e+01,6.500000000000000000e+01,1.000000000000000000e+00
8.710672304536571176e+01,6.500000000000000000e+01,1.000000000000000000e+00
1.383901492864569960e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.177517164377815106e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.525440053611095514e+01,4.000000000000000000e+00,1.000000000000000000e+00
4.369173072833206817e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.631027497813506955e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.942288576069822170e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.818970884742215688e+01,4.300000000000000000e+01,1.000000000000000000e+00
5.741276959978622330e+01,1.400000000000000000e+02,1.000000000000000000e+00
6.879223109416419391e+01,1.740000000000000000e+02,1.000000000000000000e+00
3.880985343240618590e+01,4.600000000000000000e+01,1.000000000000000000e+00
9.532315630472426804e+00,2.000000000000000000e+02,0.000000000000000000e+00
7.789442068565786315e+01,2.000000000000000000e+02,0.000000000000000000e+00
8.063123391838601606e+01,1.990000000000000000e+02,1.000000000000000000e+00
1.124995401302839184e+02,2.000000000000000000e+02,0.000000000000000000e+00
1.079120618914933516e+02,2.000000000000000000e+02,0.000000000000000000e+00
7.354336243830744024e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.594705288887024075e+01,2.000000000000000000e+00,1.000000000000000000e+00
2.710569142209491744e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.570377146026806514e+01,4.000000000000000000e+01,1.000000000000000000e+00
5.942201284211408563e+01,2.000000000000000000e+02,0.000000000000000000e+00
6.367452101322271574e+01,6.800000000000000000e+01,1.000000000000000000e+00
1.196202090163945684e+02,2.000000000000000000e+02,0.000000000000000000e+00
7.686039567719817001e+01,5.800000000000000000e+01,1.000000000000000000e+00
1.094262731481424424e+02,2.000000000000000000e+02,0.000000000000000000e+00
3.617343859640153170e+01,3.600000000000000000e+01,1.000000000000000000e+00
7.193060741684472248e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.596703592083406242e+01,6.000000000000000000e+00,1.000000000000000000e+00
3.619535863721963409e+01,7.700000000000000000e+01,1.000000000000000000e+00
8.979676335345170912e+01,2.000000000000000000e+02,0.000000000000000000e+00
8.324235397568071448e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.078291137077555817e+02,2.000000000000000000e+02,0.000000000000000000e+00
1.061817368853346863e+02,1.340000000000000000e+02,1.000000000000000000e+00
1.593705288961232647e+01,2.000000000000000000e+00,1.000000000000000000e+00
1.315620500632174306e+01,7.000000000000000000e+00,1.000000000000000000e+00
8.985657036928687091e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.240693477631570829e+01,7.700000000000000000e+01,1.000000000000000000e+00
2.761381944820228185e+01,3.600000000000000000e+01,1.000000000000000000e+00
7.990835261397188560e+01,6.400000000000000000e+01,1.000000000000000000e+00
4.490888407047002318e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.040899616532986727e+01,1.600000000000000000e+01,1.000000000000000000e+00
2.361980900180826737e+01,1.200000000000000000e+01,1.000000000000000000e+00
3.829953895128200969e+01,1.500000000000000000e+01,1.000000000000000000e+00
4.417272564754033226e+01,2.700000000000000000e+01,1.000000000000000000e+00
1.394671517670640242e+02,2.000000000000000000e+02,0.000000000000000000e+00
6.006567511129992454e+01,3.900000000000000000e+01,1.000000000000000000e+00
1.581349532957335491e+01,3.000000000000000000e+00,1.000000000000000000e+00
2.289779886491890082e+01,3.800000000000000000e+01,1.000000000000000000e+00
1.485803542856658055e+01,5.000000000000000000e+00,1.000000000000000000e+00
3.219332118472538440e+01,5.100000000000000000e+01,1.000000000000000000e+00
7.997579378860224608e+01,3.600000000000000000e+01,1.000000000000000000e+00
3.421886428185124629e+01,3.700000000000000000e+01,1.000000000000000000e+00
7.356064842642007306e+01,2.000000000000000000e+02,0.000000000000000000e+00
8.114092249174136384e+01,3.900000000000000000e+01,1.000000000000000000e+00
3.241795959928496984e+01,4.300000000000000000e+01,1.000000000000000000e+00
4.338418132280978767e+01,4.700000000000000000e+01,1.000000000000000000e+00
1.629680853215807090e+01,4.000000000000000000e+00,1.000000000000000000e+00
1.158208750997879832e+02,1.710000000000000000e+02,1.000000000000000000e+00
5.991961524617305912e+01,3.600000000000000000e+01,1.000000000000000000e+00
-9.354621210475359661e+00,2.000000000000000000e+02,0.000000000000000000e+00
5.024371200755265932e+01,3.900000000000000000e+01,1.000000000000000000e+00
6.986412588198052731e+01,7.400000000000000000e+01,1.000000000000000000e+00
3.182580183098273707e+01,1.510000000000000000e+02,1.000000000000000000e+00
2.102653681075947034e+01,6.000000000000000000e+00,1.000000000000000000e+00
2.170262069757012213e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.757260184198967679e+01,8.000000000000000000e+00,1.000000000000000000e+00
3.539970818608633607e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.956824538959452298e+01,2.200000000000000000e+01,1.000000000000000000e+00
8.653320198014955622e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.214029041617061466e+01,5.100000000000000000e+01,1.000000000000000000e+00
2.214819837102538358e+01,1.500000000000000000e+01,1.000000000000000000e+00
3.830373616170427908e+01,3.100000000000000000e+01,1.000000000000000000e+00
4.773268910414876132e+01,4.300000000000000000e+01,1.000000000000000000e+00
6.055955166158326364e+01,8.500000000000000000e+01,1.000000000000000000e+00
6.178712553289969378e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.753301724757880820e+01,1.000000000000000000e+01,1.000000000000000000e+00
3.773735282963665583e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.111950433004462724e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.645786174399552237e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.404819674279438146e+01,1.800000000000000000e+01,1.000000000000000000e+00
5.303491384560263100e+01,9.400000000000000000e+01,1.000000000000000000e+00
1.590071485923490258e+01,6.000000000000000000e+00,1.000000000000000000e+00
3.852010366574932476e+01,4.600000000000000000e+01,1.000000000000000000e+00
5.503273772474025094e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.272308319070510052e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.817740012165453578e+01,7.100000000000000000e+01,1.000000000000000000e+00
8.445692802305688929e+01,6.500000000000000000e+01,1.000000000000000000e+00
2.995336016608715468e+01,7.300000000000000000e+01,1.000000000000000000e+00
2.331771879021591687e+01,9.000000000000000000e+00,1.000000000000000000e+00
3.624556174709609024e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.754700034568036671e+01,3.500000000000000000e+01,1.000000000000000000e+00
5.758078948147497300e+01,4.900000000000000000e+01,1.000000000000000000e+00
9.474924577939478354e+01,1.710000000000000000e+02,1.000000000000000000e+00
1.499121657656410456e+01,5.000000000000000000e+00,1.000000000000000000e+00
1.386179089770365458e+01,1.000000000000000000e+01,1.000000000000000000e+00
6.117926090434031750e+01,6.700000000000000000e+01,1.000000000000000000e+00
8.802444703771679713e+01,1.430000000000000000e+02,1.000000000000000000e+00
3.177118470131514982e+01,9.800000000000000000e+01,1.000000000000000000e+00
3.712332961956723665e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.946644197781161267e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.538349454611540068e+01,3.000000000000000000e+00,1.000000000000000000e+00
2.800246243704614102e+01,2.100000000000000000e+01,1.000000000000000000e+00
6.533844332792274656e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.682381847771051753e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.560349454611539777e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.005819294404683006e+01,6.700000000000000000e+01,1.000000000000000000e+00
4.714416994677154094e+01,4.000000000000000000e+01,1.000000000000000000e+00
4.135006735487877449e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.543705288887024096e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.559349454611539798e+01,3.000000000000000000e+00,1.000000000000000000e+00
2.595714703269407408e+01,7.000000000000000000e+00,1.000000000000000000e+00
3.561086855601138268e+01,3.300000000000000000e+01,1.000000000000000000e+00
6.000187589379517306e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.598151205706467692e+01,4.500000000000000000e+01,1.000000000000000000e+00
2.510144137826123156e+01,1.600000000000000000e+01,1.000000000000000000e+00
