rewards,lengths,targets
1.591705199241638269e+01,2.000000000000000000e+00,1.000000000000000000e+00
2.200223078191280379e+01,2.200000000000000000e+01,1.000000000000000000e+00
3.384174672126769678e+01,3.600000000000000000e+01,1.000000000000000000e+00
4.509369546845555021e+01,5.100000000000000000e+01,1.000000000000000000e+00
7.565265157099823057e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.280376614302390692e+01,1.000000000000000000e+02,1.000000000000000000e+00
4.940379855699834621e+01,1.260000000000000000e+02,1.000000000000000000e+00
6.354006133913991761e+01,7.000000000000000000e+01,1.000000000000000000e+00
9.632447628840803588e+01,3.100000000000000000e+01,1.000000000000000000e+00
4.048454878121614087e+01,1.900000000000000000e+01,1.000000000000000000e+00
-4.182998165637273225e+00,2.000000000000000000e+02,0.000000000000000000e+00
9.230092745721298897e+00,2.000000000000000000e+02,0.000000000000000000e+00
4.465493732932939253e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.297144801117526924e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.549440049797296659e+01,4.000000000000000000e+00,1.000000000000000000e+00
1.540537229806184882e+01,1.200000000000000000e+01,1.000000000000000000e+00
4.441233970977366141e+01,2.500000000000000000e+01,1.000000000000000000e+00
5.297311056811358299e+01,9.200000000000000000e+01,1.000000000000000000e+00
1.553442775875329929e+01,4.000000000000000000e+00,1.000000000000000000e+00
3.472546079456778401e+00,2.000000000000000000e+02,0.000000000000000000e+00
2.480320997767150715e+01,4.300000000000000000e+01,1.000000000000000000e+00
1.519155436217784860e+01,4.000000000000000000e+00,1.000000000000000000e+00
6.217816540867080732e+01,1.900000000000000000e+02,1.000000000000000000e+00
6.168075617164341651e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.552751021102072926e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.841779506117104148e+01,5.600000000000000000e+01,1.000000000000000000e+00
6.954918292537333002e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.786557362690567530e+01,5.600000000000000000e+01,1.000000000000000000e+00
4.220837455470101673e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.116475495860725715e+02,2.000000000000000000e+02,0.000000000000000000e+00
4.083470151249319002e+01,4.500000000000000000e+01,1.000000000000000000e+00
5.235202351074656946e+01,1.110000000000000000e+02,1.000000000000000000e+00
1.162331030234692086e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.539811292652040819e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.430388629958033420e+01,2.900000000000000000e+01,1.000000000000000000e+00
8.528396876592189813e+01,8.400000000000000000e+01,1.000000000000000000e+00
2.020844319686293389e+01,2.000000000000000000e+01,1.000000000000000000e+00
-5.871227704621839294e+00,2.000000000000000000e+02,0.000000000000000000e+00
-1.766865505371241696e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.736323957510282057e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.079519265536216643e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.513772093832492871e+01,2.000000000000000000e+00,1.000000000000000000e+00
3.490670703947543529e+01,2.400000000000000000e+01,1.000000000000000000e+00
3.297332123145515936e+00,2.000000000000000000e+02,0.000000000000000000e+00
4.513536024473607711e+01,1.800000000000000000e+01,1.000000000000000000e+00
4.035509468182921466e+01,1.900000000000000000e+01,1.000000000000000000e+00
3.339244717836379550e+01,2.800000000000000000e+01,1.000000000000000000e+00
3.662120898429304106e+01,8.500000000000000000e+01,1.000000000000000000e+00
3.435682203114032518e+01,1.700000000000000000e+01,1.000000000000000000e+00
2.734775414317846653e+01,1.600000000000000000e+01,1.000000000000000000e+00
4.953000128738581509e+01,4.000000000000000000e+01,1.000000000000000000e+00
-2.297861485317346819e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.710427043072874653e+01,1.340000000000000000e+02,1.000000000000000000e+00
5.176763087406752817e+01,3.000000000000000000e+01,1.000000000000000000e+00
6.829854586735356747e+01,1.320000000000000000e+02,1.000000000000000000e+00
5.491060248244542663e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.784009902879594733e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.071999999999999886e+01,2.000000000000000000e+00,1.000000000000000000e+00
4.789991788938954276e-01,2.000000000000000000e+02,0.000000000000000000e+00
4.946134891800581812e+01,7.100000000000000000e+01,1.000000000000000000e+00
-3.507740982301532284e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.476116141438484064e+01,2.000000000000000000e+01,1.000000000000000000e+00
3.744138379670679484e+01,5.100000000000000000e+01,1.000000000000000000e+00
1.416391476452350595e+01,9.000000000000000000e+00,1.000000000000000000e+00
-1.661497656892983699e+01,2.000000000000000000e+02,0.000000000000000000e+00
-9.264515385516007839e+00,2.000000000000000000e+02,0.000000000000000000e+00
5.471518842965365081e+01,1.900000000000000000e+01,1.000000000000000000e+00
3.807048881158232234e+01,2.700000000000000000e+01,1.000000000000000000e+00
4.757855282064527103e+01,3.600000000000000000e+01,1.000000000000000000e+00
4.733726004216813976e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.022484754055739131e+01,3.000000000000000000e+01,1.000000000000000000e+00
2.807186475630848932e+01,4.500000000000000000e+01,1.000000000000000000e+00
5.368499594438820566e+01,3.400000000000000000e+01,1.000000000000000000e+00
1.602997862398624562e+01,7.000000000000000000e+00,1.000000000000000000e+00
5.161136326193762613e+01,2.000000000000000000e+02,0.000000000000000000e+00
8.272674235437075652e+01,7.300000000000000000e+01,1.000000000000000000e+00
3.987362179767339398e+01,2.000000000000000000e+02,0.000000000000000000e+00
-3.720082984078669597e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.102629496827717048e+01,2.000000000000000000e+02,0.000000000000000000e+00
